"S","X1","X2","pred"
"White",3.3,35.5,0.478249628362745
"White",3.6,36,0.530096376158334
"White",3.5,39,0.57011068158594
"White",2.9,28,0.296870867749686
"White",3.3,42,0.595568629705517
"White",3.5,43,0.639697407636371
"White",3.1,43,0.585621106632316
"White",3.2,35,0.454981081922346
"White",3.7,40,0.615222612751275
"White",2.5,42,0.482686166798612
"White",2.7,42,0.511197219606734
"White",3.7,40,0.615222612751275
"White",3.5,38,0.552151056683398
"White",3.3,40,0.559999596440963
"White",3.5,39,0.57011068158594
"White",3.6,36,0.530096376158334
"White",3.6,38,0.566210216015459
"White",3,36,0.444799178964252
"White",3.2,39,0.527767311720648
"White",3.9,37,0.590150457206706
"White",2.7,31.5,0.327163361948474
"White",4,41,0.671146570681207
"White",3,41,0.535683829238259
"White",3.3,36,0.487355724278539
"White",3.8,35,0.540330575034419
"White",3.7,39,0.597818122124358
"White",3.8,37,0.576286568050109
"White",3.1,37,0.477083513537084
"White",3.8,36,0.558385095808166
"White",3.3,40,0.559999596440963
"White",3.3,45,0.64699259230215
"White",2.6,35,0.372197062631052
"White",3.6,37,0.548216770350708
"White",3.8,40,0.628633488925208
"White",3.4,39,0.556078824999321
"White",3.9,33,0.518201724599018
"White",3.6,40,0.601634339149324
"White",3.8,38,0.593990018036902
"White",3.3,41,0.577885097013966
"White",2.9,34,0.395411552845123
"White",3.1,40,0.531727566924005
"White",3.2,40,0.545900581935466
"White",3.4,32.5,0.438111999862507
"White",3.4,41,0.591733736634679
"White",3.5,37,0.534054343410414
"White",3.3,41,0.577885097013966
"White",3.6,39,0.58403078599799
"White",3.5,38,0.552151056683398
"White",3.1,42,0.567818250843756
"White",3.6,37,0.548216770350708
"Black",2.8,32,0.348069747027221
"White",3.6,39,0.58403078599799
"White",2.8,32,0.348069747027221
"White",3.1,41,0.549838475950257
"White",3.7,36,0.544276448099121
"White",3.4,38,0.53800802758474
"White",3.3,34,0.451041859351661
"White",3.6,38,0.566210216015459
"White",2.9,43,0.557695078418672
"White",3.7,35,0.526134619767263
"White",3.9,37,0.590150457206706
"White",3.2,40,0.545900581935466
"White",3.2,45,0.633858553368292
"White",3.3,39.5,0.550995041906485
"White",3.3,40,0.559999596440963
"White",3.4,38,0.53800802758474
"White",3.4,40,0.574002462289627
"White",3.7,36,0.544276448099121
"White",3.5,30,0.407543217217279
"White",3.7,37,0.562301530950507
"White",2.7,36,0.403037161800583
"White",2.9,35,0.412974171221164
"White",3.2,28.5,0.34194116187394
"White",2.4,39,0.414562917130761
"White",3.9,41,0.658436774700696
"White",3.5,29,0.390058095035713
"White",3.1,36.5,0.46799413456167
"White",3.8,39,0.61145249981723
"White",3,36,0.444799178964252
"White",2.9,36,0.430761068030133
"White",2.9,36,0.430761068030133
"White",2.8,37,0.434663412755743
"White",3.2,38,0.509560475714433
"White",3.1,31.5,0.379214374633442
"White",3.1,37,0.477083513537084
"White",3.3,26.7,0.325435567725753
"Black",3.7,32,0.471486621197402
"White",3,31,0.357463038361473
"White",3.1,32.7,0.400025311684587
"White",3.2,35,0.454981081922346
"White",3.2,31,0.384068940040249
"White",3,33,0.391617494352566
"White",3.1,33,0.405288194860655
"White",2.9,34.5,0.404162174183969
"White",4.1,39,0.651250610614953
"White",3.1,34,0.422982584055501
"White",2.8,34,0.381860088152536
"White",2.8,37,0.434663412755743
"White",3.2,25,0.287013049399648
"White",2.9,33,0.378114737498289
"White",3,34,0.40912563133109
"White",2.7,34,0.368489989690654
"White",3,30.5,0.349131061202246
"White",3.3,33,0.433054616331203
"White",2.9,34,0.395411552845123
"White",3.4,30,0.39384682604505
"White",2.4,38,0.39697842488855
"White",3.1,32.5,0.396529418462198
"White",4,40,0.654852537737786
"White",4,42,0.68703900026932
"White",3.2,35,0.454981081922346
"White",3.4,29,0.376575824642102
"White",2.9,35,0.412974171221164
"White",3.1,32,0.387836487403616
"White",2.3,27,0.217989957310327
"White",3,38,0.481050870612872
"White",2.7,31,0.319186794993305
"White",3,38,0.481050870612872
"White",3.9,28.5,0.43650029459462
"White",2.6,34,0.355318930232773
"White",3,31,0.357463038361473
"White",2.9,33,0.378114737498289
"White",2.7,35,0.385619533376739
"White",2.8,32.5,0.356390264734453
"White",2.6,36,0.389392675186821
"White",3.4,37,0.519836804759963
"White",3.2,33,0.419107364550535
"White",2.9,37,0.448728446977779
"White",2.8,25.5,0.24943541116888
"White",2.6,38,0.424581984704058
"White",2.7,34,0.368489989690654
"White",2.9,35,0.412974171221164
"White",2.8,29.5,0.307916623276724
"White",3,41,0.535683829238259
"White",3.2,35,0.454981081922346
"White",2.9,34,0.395411552845123
"White",2.6,42,0.496939205050104
"White",3.1,30.5,0.362201616179408
"White",2.5,41,0.464504781085117
"White",3.5,31.5,0.43420247351827
"White",3.7,35,0.526134619767263
"White",3.3,31,0.397648365798661
"White",3.1,39,0.51353267929919
"White",2.9,39,0.485020618623244
"White",2.6,40,0.460552779601483
"White",3.8,40,0.628633488925208
"White",3.2,33,0.419107364550535
"White",3.3,32,0.41524209895
"White",3.3,39,0.541956936892089
"White",2.7,39,0.456605731565135
"White",3.3,33,0.433054616331203
"White",3.7,38,0.580163611501271
"White",3.6,40,0.601634339149324
"White",3.4,38,0.53800802758474
"White",3,33,0.391617494352566
"White",3.2,40,0.545900581935466
"Black",2.8,29,0.300199943281644
"White",3.5,33,0.461247944523673
"White",3.4,40,0.574002462289627
"White",3.1,36,0.458925946879031
"Black",2.8,25,0.24267043294886
"White",3.6,39,0.58403078599799
"White",3.7,41,0.63233713411909
"White",3.9,36,0.572400109561625
"White",3.2,44,0.61677193203519
"White",3.5,42,0.622721083574673
"White",3.3,46,0.663466994790736
"White",2.2,40,0.404614028625572
"White",3.8,41,0.645495225568739
"White",3.4,37,0.519836804759963
"White",3.5,40,0.587887642418485
"White",3.7,36,0.544276448099121
"White",3.5,42,0.622721083574673
"White",2.9,35.5,0.421842273455999
"White",3.9,37,0.590150457206706
"White",2.3,48,0.563224759294723
"White",3.1,37,0.477083513537084
"White",3.9,35,0.554461383831084
"White",3.9,47,0.749126336280572
"White",2.8,41,0.507224245215909
"White",3.5,40,0.587887642418485
"White",3.4,44,0.643353312443824
"White",3,38,0.481050870612872
"White",3.6,39,0.58403078599799
"Black",3.4,28,0.359612867581487
"White",2.5,46,0.555388073378934
"White",3,42,0.553770135041589
"White",3.7,34,0.507923526826717
"White",3.3,38,0.523803558716632
"White",3.9,33,0.518201724599018
"White",3.3,38,0.523803558716632
"White",3.9,34,0.536379639034689
"White",3.7,37,0.562301530950507
"White",3.2,45,0.633858553368292
"White",3.2,41,0.56391289562021
"White",3.7,36,0.544276448099121
"White",3.5,45,0.67259054648967
"White",4.1,44,0.728935081519605
"White",3.5,41,0.605438244454753
"White",3.5,39.5,0.579024775035712
"White",3.4,41,0.591733736634679
"White",3.6,44,0.669080187932691
"White",3.3,40.5,0.568964835670223
"White",3.6,42,0.636025228800601
"White",2,40,0.377457083678633
"White",3.4,45,0.659908278765269
"White",3.8,40,0.628633488925208
"White",3.7,36,0.544276448099121
"White",3.2,34,0.43696178927944
"White",3.5,37,0.534054343410414
"Black",2.8,23,0.21687547264813
"White",3.4,38,0.53800802758474
"White",3.5,40,0.587887642418485
"White",3.4,39,0.556078824999321
"White",3.2,40,0.545900581935466
"White",2.9,33,0.378114737498289
"White",3.8,38,0.593990018036902
"White",3.8,43,0.67812539033226
"White",3.5,38,0.552151056683398
"White",3.3,35,0.469157965387343
"White",3.3,39,0.541956936892089
"White",3.8,40,0.628633488925208
"White",3.3,33,0.433054616331203
"White",3.2,37,0.49132824152379
"White",2.6,30,0.291628435175489
"White",3.2,38,0.509560475714433
"White",3,40,0.517503174174708
"White",3.7,34,0.507923526826717
"White",3.9,42,0.674645668327619
"White",2.8,35.5,0.407996263332188
"White",2.7,32.5,0.343416503758973
"White",3,30,0.340890256880067
"White",3.7,35,0.526134619767263
"White",3.5,35,0.497638626587931
"White",3.4,37,0.519836804759963
"Black",2.7,28,0.273622047743913
"White",3,38,0.481050870612872
"White",2.7,33,0.351685792723487
"White",2.9,47,0.627980105482745
"White",2.8,38,0.452664125441741
"White",3.4,34,0.465200767024579
"Black",2.5,29,0.265521475389277
"White",3.2,40,0.545900581935466
"White",2.7,30,0.303550234015473
"White",3.8,33,0.503949764015785
"White",2.3,36,0.349557485263133
"White",2.9,35,0.412974171221164
"White",2.9,30,0.328193020698614
"White",2.7,27,0.259367267691878
"White",3.2,38,0.509560475714433
"White",2.1,28.5,0.21719426561387
"White",3.3,37,0.505587064529103
"White",2.4,39,0.414562917130761
"White",2.4,41,0.450349218432412
"White",2.6,45,0.551459123145135
"White",3.4,33,0.447108763724231
"White",3.7,40,0.615222612751275
"White",3.1,36,0.458925946879031
"White",3.2,36,0.47311904605934
"White",3.8,36,0.558385095808166
"White",3.3,36,0.487355724278539
"White",3.4,42,0.609229419220187
"White",3.6,40,0.601634339149324
"White",3.8,37,0.576286568050109
"White",3.6,45,0.685025613303684
"White",2.4,30.5,0.275858428815804
"White",3,38,0.481050870612872
"Black",2.5,25,0.212618510472313
"White",3,35,0.426867304435433
"Black",3,20,0.199615340212715
"White",3.2,38,0.509560475714433
"White",3,44,0.589473582472475
"White",2.9,29,0.312317654712464
"White",2.6,45,0.551459123145135
"White",2.8,36,0.416833374413027
"Black",3,21,0.211524059527339
"White",3.3,35,0.469157965387343
"White",3.1,36,0.458925946879031
"White",3.4,37,0.519836804759963
"White",3.4,33,0.447108763724231
"White",3.2,36,0.47311904605934
"White",3.4,42,0.609229419220187
"White",3.3,37,0.505587064529103
"White",3.3,33,0.433054616331203
"White",3.1,35,0.440876801003512
"White",3.7,28,0.399889462913635
"White",3.3,22.5,0.26206978706746
"White",3.6,41,0.618978939516006
"White",3,40,0.517503174174708
"White",3.5,40.5,0.596693884216681
"White",3.7,40,0.615222612751275
"Black",3.3,28,0.34658496677348
"White",2.4,41,0.450349218432412
"White",2.8,47,0.614560101276882
"White",2.5,38,0.410709930295138
"White",3.4,26.3,0.33158216694126
"White",3.3,43,0.6130074506299
"White",3.4,34,0.465200767024579
"White",3.6,40,0.601634339149324
"White",3.4,37,0.519836804759963
"White",2.8,35,0.399218248708075
"White",2.4,38,0.39697842488855
"White",3.6,44,0.669080187932691
"White",4,43,0.702503841071701
"White",3.4,42,0.609229419220187
"White",3,46,0.624258650004598
"White",3.5,43,0.639697407636371
"White",3,43,0.571715194334665
"White",3.7,41,0.63233713411909
"White",3.9,42,0.674645668327619
"White",2.8,28,0.285104008963195
"White",3.3,46,0.663466994790736
"White",3.5,45,0.67259054648967
"White",3.7,42,0.649124569175045
"White",3.6,42,0.636025228800601
"White",3.2,45,0.633858553368292
"White",3.5,42,0.622721083574673
"White",3.4,44,0.643353312443824
"White",3.5,41,0.605438244454753
"White",3.6,41,0.618978939516006
"Black",2.7,34,0.368489989690654
"Black",2.7,32,0.335241109633939
"White",3,47,0.641205651307752
"White",3.4,44,0.643353312443824
"White",3,39.5,0.508392406283606
"White",3.5,41,0.605438244454753
"White",2.9,29.5,0.320203296697014
"White",3.6,45,0.685025613303684
"White",3.7,43,0.665550907708516
"White",3.2,44,0.61677193203519
"White",3,46,0.624258650004598
"White",3.6,39,0.58403078599799
"White",3.3,43,0.6130074506299
"White",3.6,42,0.636025228800601
"White",3.7,48,0.741315250518401
"White",2.5,33,0.326135365372369
"White",3.8,40,0.628633488925208
"White",3.4,38.5,0.547058930857782
"White",3.6,40,0.601634339149324
"White",3.6,41,0.618978939516006
"White",3.4,43,0.626448654949558
"White",3.6,42,0.636025228800601
"White",3.9,38,0.607669003663033
"White",2.5,35.5,0.3674030457841
"White",3.7,37,0.562301530950507
"White",3.5,42,0.622721083574673
"White",3.6,42,0.636025228800601
"White",3.3,45,0.64699259230215
"White",3.1,42,0.567818250843756
"White",3.2,43,0.599391888065054
"White",2.6,31,0.306921516019611
"White",3.7,39,0.597818122124358
"White",3.1,47,0.654219910417025
"White",3.8,41,0.645495225568739
"White",3.6,33,0.475449753427593
"White",3.4,42,0.609229419220187
"White",3.3,46,0.663466994790736
"White",3.3,32.3,0.420564847067196
"White",3.5,37,0.534054343410414
"White",3.9,39,0.624914665585645
"White",3.4,42,0.609229419220187
"Black",2.4,28.5,0.247689485045442
"White",3.6,44,0.669080187932691
"White",3.6,40,0.601634339149324
"White",3.7,39,0.597818122124358
"White",2.6,28.5,0.26955256157177
"White",3.2,44,0.61677193203519
"White",3.4,40,0.574002462289627
"White",3,46,0.624258650004598
"White",3.7,42,0.649124569175045
"White",3.7,40,0.615222612751275
"White",3.6,41,0.618978939516006
"White",3.5,46,0.688445587351109
"Black",2.5,42,0.482686166798612
"White",3,37,0.462875966847557
"White",2.9,39,0.485020618623244
"White",2.5,31,0.294923380969989
"White",2.9,36,0.430761068030133
"White",3.3,32.5,0.42412371588823
"White",2.3,35,0.333161179403473
"White",2.9,41,0.521471460094927
"White",2.9,30.3,0.333035433414235
"White",3.2,37,0.49132824152379
"White",3.8,36,0.558385095808166
"White",3.1,36,0.458925946879031
"White",2.9,39,0.485020618623244
"White",3.2,29.3,0.355189275735154
"White",3.2,35,0.454981081922346
"White",3.3,33.5,0.442029226448778
"White",3.4,34,0.465200767024579
"White",2.8,38,0.452664125441741
"White",2.5,37,0.39317910921993
"White",2.8,34.3,0.387038152111336
"White",2.8,41,0.507224245215909
"White",3.5,26,0.339420157517721
"White",2.9,36,0.430761068030133
"White",2.8,34,0.381860088152536
"White",2.7,38,0.438573872316355
"White",2.6,38,0.424581984704058
"White",2.9,35,0.412974171221164
"White",3.5,35,0.497638626587931
"White",2.7,46,0.583350939925012
"White",3,35,0.426867304435433
"White",2.1,33,0.278106090153999
"White",3.2,35,0.454981081922346
"White",3.3,28,0.34658496677348
"White",2.9,36,0.430761068030133
"White",2.9,35,0.412974171221164
"White",3.8,32,0.485719461901943
"White",2.9,32,0.361122614201335
"White",3.3,40,0.559999596440963
"White",3.9,31,0.481749344809023
"White",3.6,35,0.511896288688368
"White",3.1,32,0.387836487403616
"Black",2.5,29,0.265521475389277
"White",2.8,35,0.399218248708075
"White",3.4,40,0.574002462289627
"Black",3.3,34,0.451041859351661
"Black",3.5,27,0.355960066942096
"Black",3.3,30,0.380315254015549
"Black",2.2,31,0.260627439683795
"Black",2.7,23.3,0.210963579627166
"Black",3.2,29,0.350193873157841
"Black",2.3,33,0.301577723724087
"Black",3.2,39,0.527767311720648
"Black",2.6,32.5,0.330672379197794
"Black",2.9,32,0.361122614201335
"Black",3.1,31,0.370667879060328
"White",3,37,0.462875966847557
"White",3,30.5,0.349131061202246
"Black",2.8,27,0.270473792483531
"Black",2.6,36,0.389392675186821
"Black",2.1,29,0.22345859290358
"White",3.3,36,0.487355724278539
"Black",2.1,32.5,0.270844123309631
"White",3.6,23.5,0.311914874382344
"Black",2.9,31,0.344471126492293
"Black",3.1,31,0.370667879060328
"Black",2.7,30,0.303550234015473
"Black",2.9,31,0.344471126492293
"Black",2.7,29,0.288355246270514
"Black",2.8,28,0.285104008963195
"White",1.7,40,0.338166688534357
"Black",3.3,34,0.451041859351661
"Black",3.4,30,0.39384682604505
"Black",2.2,28.5,0.227048496336178
"Black",2.2,36,0.33670233453748
"Black",2.8,31,0.331707637111641
"Black",2.2,31,0.260627439683795
"White",2.3,35,0.333161179403473
"Black",3.2,35,0.454981081922346
"Black",3.2,34,0.43696178927944
"Black",3.4,32,0.429155750830813
"White",2.7,37,0.420702795644605
"White",1.9,34.5,0.277168740190936
"White",2.7,36,0.403037161800583
"Black",3.6,26,0.352323956515151
"Black",3.1,34,0.422982584055501
"White",3.9,28,0.427551922720681
"Black",2.9,26,0.267348428327886
"Black",2.8,26.5,0.263338420938724
"Black",1.9,37,0.315138020998332
"Black",2.1,32,0.263702513526788
"Black",2.7,20,0.173672574448068
"White",2.4,31.5,0.290663859520932
"Black",3.7,33,0.489691381982672
"White",2.7,35,0.385619533376739
"Black",2,31.5,0.24595177498616
"Black",3.5,23.3,0.296752723488773
"Black",2.7,29,0.288355246270514
"Black",2.2,32,0.274925769419621
"White",2.5,39,0.428470486629252
"Black",2.2,33,0.289701169484996
"White",3,33,0.391617494352566
"Black",2.4,29.5,0.261529089028149
"Black",2.6,30,0.291628435175489
"Black",2.7,28,0.273622047743913
"Black",2.6,29,0.276793044346578
"White",2.5,30.3,0.284418890910749
"Black",2.6,32,0.32265128506165
"Black",3.1,26,0.290277217251171
"Black",3,32,0.374383872871304
"Black",3.4,32,0.429155750830813
"Black",2.2,39,0.387172451761534
"Black",2.6,29,0.276793044346578
"Black",3.6,30,0.42138479621955
"Black",2.9,36.5,0.43972501227873
"Black",2.7,24,0.219587641166311
"Black",3.5,32,0.443182276545376
"Black",2.3,35,0.333161179403473
"Black",3.4,39,0.556078824999321
"Black",3,32,0.374383872871304
"Black",2.9,34,0.395411552845123
"Black",3,28,0.308913518864369
"Black",2.7,35,0.385619533376739
"White",3,32,0.374383872871304
"Black",3.3,30,0.380315254015549
"Black",3.1,28,0.321221508230949
"Black",3.6,23.5,0.311914874382344
"Black",2.9,39,0.485020618623244
"White",3.6,40,0.601634339149324
"Black",2.6,32,0.32265128506165
"White",2.8,35,0.399218248708075
"Black",2.5,30,0.279986624569359
"Black",2.9,33,0.378114737498289
"Black",3.5,23,0.292206738638301
"Black",2.6,29,0.276793044346578
"Black",2.7,32,0.335241109633939
"White",3,35,0.426867304435433
"Black",2.4,27.5,0.234349833612974
"Black",2.1,41,0.408449465866119
"Black",2.5,30,0.279986624569359
"Black",2.4,29,0.254547352682043
"Black",3.1,34,0.422982584055501
"Black",3.2,32,0.401462296594207
"Black",3,26,0.278668127434099
"Black",3.4,30,0.39384682604505
"White",3.7,40,0.615222612751275
"White",4,46,0.746126829675254
"White",3.6,44.5,0.677104388575935
"Black",3.3,33,0.433054616331203
"White",3.7,47,0.727084159085734
"Black",3.6,35.5,0.521003301917925
"White",3.1,45,0.62052246311069
"White",3.2,41,0.56391289562021
"White",4,42,0.68703900026932
"White",3.7,46,0.712373929142159
"White",2.6,46,0.569424857745437
"White",3.4,45,0.659908278765269
"White",3.6,45,0.685025613303684
"White",3.6,48,0.730227306603347
"White",3.7,41,0.63233713411909
"White",3.6,41,0.618978939516006
"White",3.6,45,0.685025613303684
"White",3.6,46,0.700546580702513
"White",3.8,45,0.709105633927716
"White",3.4,45,0.659908278765269
"White",3.8,43,0.67812539033226
"White",3.5,43,0.639697407636371
"White",3.5,41,0.605438244454753
"White",3.2,44,0.61677193203519
"Black",3.2,34,0.43696178927944
"White",3.5,47,0.703870880828281
"White",3.9,39,0.624914665585645
"White",3.7,45,0.697201016400128
"White",3.6,34,0.493664604085705
"White",3.5,45,0.67259054648967
"White",3.8,39,0.61145249981723
"White",3.6,42,0.636025228800601
"White",3.6,39.5,0.592862366969233
"Black",3.1,28,0.321221508230949
"White",3.1,42,0.567818250843756
"Black",2.6,29,0.276793044346578
"White",3.6,42,0.636025228800601
"White",3.6,44,0.669080187932691
"White",3.8,42,0.662003001961324
"White",3.3,40,0.559999596440963
"White",3.6,42,0.636025228800601
"Black",3.7,34,0.507923526826717
"White",3.6,44,0.669080187932691
"Black",3.9,24,0.358105894849748
"Black",3.4,38,0.53800802758474
"Black",3.5,36,0.515867548210119
"White",3.6,46,0.700546580702513
"White",3,42,0.553770135041589
"White",3.6,37,0.548216770350708
"White",3.7,37,0.562301530950507
"White",3.7,43,0.665550907708516
"White",3.2,44,0.61677193203519
"White",2.9,45,0.593315114623143
"White",3.2,41,0.56391289562021
"White",3.7,39,0.597818122124358
"White",3.9,41,0.658436774700696
"White",3.9,44,0.705815537564428
"White",3.2,45,0.633858553368292
"White",3.7,39.5,0.606554179529705
"White",3.7,42.5,0.657384873493955
"White",3.6,42,0.636025228800601
"White",3.4,39,0.556078824999321
"White",3.2,44,0.61677193203519
"White",3.7,43,0.665550907708516
"White",3.7,44,0.681585461156732
"White",3.1,42,0.567818250843756
"White",3.7,42,0.649124569175045
"White",3.6,40.5,0.610341532753155
"White",3.8,42,0.662003001961324
"White",3.5,46,0.688445587351109
"White",3.5,42,0.622721083574673
"White",3.8,44,0.693834410028634
"White",3.3,46,0.663466994790736
"White",3.4,46,0.676081695157984
"White",3.5,46,0.688445587351109
"White",3.8,41,0.645495225568739
"White",3.7,44,0.681585461156732
"White",3.3,41,0.577885097013966
"White",3.1,41,0.549838475950257
"White",3.4,48,0.707173702823612
"White",3.7,48,0.741315250518401
"White",3.5,35,0.497638626587931
"White",3.6,43,0.652736745748042
"White",3.9,40,0.641849054106344
"White",3.2,44,0.61677193203519
"White",3.5,43,0.639697407636371
"White",3.4,44,0.643353312443824
"White",3.7,41,0.63233713411909
"White",3.4,41,0.591733736634679
"White",3.6,38,0.566210216015459
"White",3.6,42,0.636025228800601
"White",3.5,46,0.688445587351109
"White",3.4,37.7,0.53256504697635
"White",3.8,40,0.628633488925208
"White",3.7,40,0.615222612751275
"White",3.9,42,0.674645668327619
"White",3.4,41,0.591733736634679
"White",3.3,42,0.595568629705517
"White",3.6,42,0.636025228800601
"White",3.3,42,0.595568629705517
"White",3.5,42,0.622721083574673
"White",3.7,41,0.63233713411909
"White",3.1,46,0.637540134483777
"White",3.1,32.5,0.396529418462198
"White",3.7,40,0.615222612751275
"White",3.6,38.5,0.575144916270987
"White",3.5,39,0.57011068158594
"White",3.1,44,0.603203083705181
"White",3.4,41,0.591733736634679
"White",3.4,43,0.626448654949558
"White",3.6,41,0.618978939516006
"White",3.3,44,0.630161270362362
"White",3.6,45,0.685025613303684
"White",3.6,41,0.618978939516006
"White",3,41,0.535683829238259
"White",3.8,40,0.628633488925208
"White",3.5,47,0.703870880828281
"White",2.8,36,0.416833374413027
"White",3.3,32,0.41524209895
"White",2.8,39,0.47078950966977
"White",3.4,29.5,0.38517516824519
"White",3.6,35,0.511896288688368
"White",3.3,29,0.363282008891917
"White",2.4,39,0.414562917130761
"White",3.4,31,0.411387235450285
"White",3.7,39,0.597818122124358
"White",3.4,32,0.429155750830813
"White",2.9,37,0.448728446977779
"White",3.4,30,0.39384682604505
"White",2.7,38,0.438573872316355
"White",3.6,35,0.511896288688368
"White",2.5,34.5,0.350620896038709
"White",2.5,38,0.410709930295138
"Black",3.6,17.5,0.226390698142102
"White",3,37,0.462875966847557
"White",4,43,0.702503841071701
"White",3.1,36,0.458925946879031
"White",2.3,36,0.349557485263133
"White",2.5,41,0.464504781085117
"White",2.6,26,0.235189492011977
"White",2.8,39,0.47078950966977
"White",2.6,37,0.406867866183623
"White",2.6,36,0.389392675186821
"White",3.2,39,0.527767311720648
"White",3.3,37,0.505587064529103
"White",2.7,39,0.456605731565135
"White",3.4,33.5,0.4561402979051
"White",3.2,36,0.47311904605934
"White",3.8,40,0.628633488925208
"White",3.8,40,0.628633488925208
"White",3.3,28,0.34658496677348
"White",2.4,37,0.379656109412588
"White",3.1,35,0.440876801003512
"White",2.1,35.5,0.316147616273182
"White",3.3,38,0.523803558716632
"White",3.2,36,0.47311904605934
"White",3.3,28,0.34658496677348
"White",2.9,36,0.430761068030133
"White",2.6,37,0.406867866183623
"White",2.6,36,0.389392675186821
"White",3.3,34.5,0.460086729121948
"White",3,36,0.444799178964252
"White",3.7,35,0.526134619767263
"White",3.3,38,0.523803558716632
"White",2.7,34.5,0.377016352498593
"White",3,38,0.481050870612872
"White",4,37,0.603872533497508
"White",2.9,36,0.430761068030133
"White",3.7,39,0.597818122124358
"White",3.6,41,0.618978939516006
"White",2.6,37,0.406867866183623
"White",2.6,42,0.496939205050104
"White",2.7,36,0.403037161800583
"White",3.5,39,0.57011068158594
"White",3.4,35,0.483384803716502
"White",3.8,31,0.467527080143567
"White",3.5,33.5,0.470322131791057
"White",2.7,43,0.52939940990734
"White",3,23,0.236875050352116
"White",3.3,38,0.523803558716632
"White",2.7,41,0.492965287016532
"White",3.5,29.5,0.398768384186446
"White",3.5,33,0.461247944523673
"Black",3,28.5,0.316752800045211
"White",3,40,0.517503174174708
"White",3,39,0.499276060442295
"White",2.9,41,0.521471460094927
"Black",2.6,29,0.276793044346578
"White",3.5,33,0.461247944523673
"White",2.4,31,0.283202622687965
"White",3.3,37,0.505587064529103
"White",3.4,33,0.447108763724231
"White",3.6,34,0.493664604085705
"White",2.8,38,0.452664125441741
"White",3.7,34,0.507923526826717
"White",3.2,39,0.527767311720648
"White",3.4,34,0.465200767024579
"White",2.9,37,0.448728446977779
"White",3.7,43,0.665550907708516
"White",3.1,36,0.458925946879031
"White",3.6,35,0.511896288688368
"White",3.3,41,0.577885097013966
"White",3.3,38,0.523803558716632
"White",3.8,36,0.558385095808166
"White",3,37,0.462875966847557
"White",3.2,42,0.581758129116782
"White",2.8,39,0.47078950966977
"White",3.3,37,0.505587064529103
"White",2.6,37,0.406867866183623
"White",3.4,34,0.465200767024579
"White",3.5,37,0.534054343410414
"White",3.4,36,0.501612947461833
